"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"OktEpisodeOfCare","EpisodeOfCare.diagnosis.extension","EpisodeOfCare.diagnosis.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OktEpisodeOfCare","EpisodeOfCare.diagnosis.modifierExtension","EpisodeOfCare.diagnosis.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OktEpisodeOfCare","EpisodeOfCare.diagnosis.condition","EpisodeOfCare.diagnosis.condition","","","",1,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Condition|4.0.1]]}
","Conditions/problems/diagnoses this episode of care is for","A list of conditions/problems/diagnoses that this episode of care is intended to be providing care for.","","","","","","","","","",,,,,"",,,,"EpisodeOfCare.diagnosis.condition",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktEpisodeOfCare","EpisodeOfCare.diagnosis.role","EpisodeOfCare.diagnosis.role","","","",0,1,"","","Y","CodeableConcept {[]} {[]}
","Role that this diagnosis has within the episode of care (e.g. admission, billing, discharge …)","Role that this diagnosis has within the episode of care (e.g. admission, billing, discharge …).","","","","","","","","","",,"preferred","The type of diagnosis this condition represents.","http://hl7.org/fhir/ValueSet/diagnosis-role|4.0.1","",,,,"EpisodeOfCare.diagnosis.role",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktEpisodeOfCare","EpisodeOfCare.diagnosis.rank","EpisodeOfCare.diagnosis.rank","","","",0,1,"","","Y","positiveInt {[]} {[]}
","Ranking of the diagnosis (for each role type)","Ranking of the diagnosis (for each role type).","","","","","","","","","",,,,,"",,,,"EpisodeOfCare.diagnosis.rank",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktEpisodeOfCare","EpisodeOfCare.patient","EpisodeOfCare.patient","","","",1,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Patient|4.0.1]]}
","The patient who is the focus of this episode of care","The patient who is the focus of this episode of care.","","","","","","","","","",,,,,"",,,,"EpisodeOfCare.patient",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktEpisodeOfCare","EpisodeOfCare.managingOrganization","EpisodeOfCare.managingOrganization","","","",0,1,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Organization|4.0.1]]}
","Organization that assumes care","The organization that has assumed the specific responsibilities for the specified duration.","","","","","","","","","",,,,,"",,,,"EpisodeOfCare.managingOrganization",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktEpisodeOfCare","EpisodeOfCare.period","EpisodeOfCare.period","","","",1,1,"","","Y","Period {[]} {[]}
","Interval during responsibility is assumed","The interval during which the managing organization assumes the defined responsibility.","","","","","","","","","",,,,,"",,,,"EpisodeOfCare.period",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktEpisodeOfCare","EpisodeOfCare.period.id","EpisodeOfCare.period.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"OktEpisodeOfCare","EpisodeOfCare.period.extension","EpisodeOfCare.period.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OktEpisodeOfCare","EpisodeOfCare.period.start","EpisodeOfCare.period.start","","","",1,1,"","","Y","dateTime {[]} {[]}
","Startdato for levering av tjenesten","The start of the period. The boundary is inclusive.","If the low element is missing, the meaning is that the low boundary is not known.","","","","","","","","",,,,,"",,,,"Period.start",0,1,"per-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktEpisodeOfCare","EpisodeOfCare.period.end","EpisodeOfCare.period.end","","","",0,1,"","","Y","dateTime {[]} {[]}
","Sluttdato for levering av tjenesten hvis leveringen av en tjeneste er avsluttet","The end of the period. If the end of the period is missing, it means no end was known or planned at the time the instance was created. The start may be in the past, and the end date in the future, which means that period is expected/planned to end at that time.","The high value includes any matching date/time. i.e. 2012-02-03T10:00:00 is in a period that has an end value of 2012-02-03.","","","If the end of the period is missing, it means that the period is ongoing","","","","","",,,,,"",,,,"Period.end",0,1,"per-1
","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktEpisodeOfCare","EpisodeOfCare.referralRequest","EpisodeOfCare.referralRequest","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/ServiceRequest|4.0.1]]}
","Originating Referral Request(s)","Referral Request(s) that are fulfilled by this EpisodeOfCare, incoming referrals.","","","","","","","","","",,,,,"",,,,"EpisodeOfCare.referralRequest",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktEpisodeOfCare","EpisodeOfCare.careManager","EpisodeOfCare.careManager","","","",0,1,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Practitioner|4.0.1], CanonicalType[http://hl7.org/fhir/StructureDefinition/PractitionerRole|4.0.1]]}
","Care manager/care coordinator for the patient","The practitioner that is the care manager/care coordinator for this patient.","","","","","","","","","",,,,,"",,,,"EpisodeOfCare.careManager",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktEpisodeOfCare","EpisodeOfCare.team","EpisodeOfCare.team","","CareTeam
","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/CareTeam|4.0.1]]}
","Other practitioners facilitating this episode of care","The list of practitioners that may be facilitating this episode of care for specific purposes.","","","","","","","","","",,,,,"",,,,"EpisodeOfCare.team",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktEpisodeOfCare","EpisodeOfCare.account","EpisodeOfCare.account","","","",0,*,"","","","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/Account|4.0.1]]}
","The set of accounts that may be used for billing for this EpisodeOfCare","The set of accounts that may be used for billing for this EpisodeOfCare.","The billing system may choose to allocate billable items associated with the EpisodeOfCare to different referenced Accounts based on internal business rules.","","","","","","","","",,,,,"",,,,"EpisodeOfCare.account",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktEvent","OktEvent","OktEvent","","","",0,*,"","","","null {[]} {[]}
","Logical Model for OktEvent","Logical Model for OktEvent","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"OktEvent","OktEvent.personIdentifier","OktEvent.personIdentifier","","","",1,1,"","","","string {[]} {[]}
","A valid Norwegian fødselsnummer","A valid Norwegian fødselsnummer","","","","","","","","","",,,,,"",,,,"OktEvent.personIdentifier",1,1,"",""
"OktEvent","OktEvent.oktMessages","OktEvent.oktMessages","","","",1,*,"","","","http://hl7.no/fhir/ig/okt/StructureDefinition/OktMessage {[]} {[]}
","List of OktMessage associated with the event","List of OktMessage associated with the event","","","","","","","","","",,,,,"",,,,"OktEvent.oktMessages",1,*,"",""
"OktMessage","OktMessage","OktMessage","","","",0,*,"","","","null {[]} {[]}
","Logical Model for OktMessage","Logical Model for OktMessage","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"OktMessage","OktMessage.endDate","OktMessage.endDate","","","",0,1,"","","","string {[]} {[]}
","Sluttdato for levering av tjenesten hvis leveringen av en tjeneste er avsluttet","Sluttdato for levering av tjenesten hvis leveringen av en tjeneste er avsluttet","","","","","","","","","",,,,,"",,,,"OktMessage.endDate",0,1,"",""
"OktMessage","OktMessage.iplosCode","OktMessage.iplosCode","","","",0,1,"","","","http://hl7.no/fhir/ig/okt/StructureDefinition/IplosCodeDefinition {[]} {[]}
","IPLOS-kode for tjenesten","IPLOS-kode for tjenesten","","","","","","","","","",,,,,"",,,,"OktMessage.iplosCode",0,1,"",""
"OktMessage","OktMessage.needsCaption","OktMessage.needsCaption","","","",0,1,"","","","boolean {[]} {[]}
","Indikator for om det er behov for mer informasjon i GUI","Indikator for om det er behov for mer informasjon i GUI","","","","","","","","","",,,,,"",,,,"OktMessage.needsCaption",0,1,"",""
"OktMessage","OktMessage.serviceDescription","OktMessage.serviceDescription","","","",0,1,"","","","string {[]} {[]}
","Beskrivelse av tjenesten","Beskrivelse av tjenesten","","","","","","","","","",,,,,"",,,,"OktMessage.serviceDescription",0,1,"",""
"OktMessage","OktMessage.serviceLevel","OktMessage.serviceLevel","","","",0,1,"","","","string {[]} {[]}
","Nivå for tjenesten","Nivå for tjenesten","","","","","","","","","",,,,,"",,,,"OktMessage.serviceLevel",0,1,"",""
"OktMessage","OktMessage.startDate","OktMessage.startDate","","","",1,1,"","","","string {[]} {[]}
","Startdato for levering av tjenesten","Startdato for levering av tjenesten","","","","","","","","","",,,,,"",,,,"OktMessage.startDate",1,1,"",""
"OktMessage","OktMessage.stayType","OktMessage.stayType","","","",0,1,"","","","string {[]} {[]}
","Type opphold","Type opphold","","","","","","","","","",,,,,"",,,,"OktMessage.stayType",0,1,"",""
"OktMessage","OktMessage.temporaryCessation","OktMessage.temporaryCessation","","","",0,1,"","","","boolean {[]} {[]}
","Indikator for midlertidig opphør av tjenesten","Indikator for midlertidig opphør av tjenesten","","","","","","","","","",,,,,"",,,,"OktMessage.temporaryCessation",0,1,"",""
"OktMessage","OktMessage.weeklyExtent","OktMessage.weeklyExtent","","","",0,1,"","","","string {[]} {[]}
","Omfang av tjenesten per uke","Omfang av tjenesten per uke","","","","","","","","","",,,,,"",,,,"OktMessage.weeklyExtent",0,1,"",""
"OktServiceRequest","ServiceRequest","ServiceRequest","","diagnostic request
referralreferral requesttransfer of care request","",0,*,"","","","null {[]} {[]}
","A request for a service to be performed","A record of a request for service such as diagnostic investigations, treatments, or operations to be performed.","","","","","","","","","",,,,,"",,,,"ServiceRequest",0,*,"","dom-2:If the resource is contained in another resource, it SHALL NOT contain nested Resources {contained.contained.empty()}
dom-3:If the resource is contained in another resource, it SHALL be referred to from elsewhere in the resource or SHALL refer to the containing resource {contained.where((('#'+id in (%resource.descendants().reference | %resource.descendants().as(canonical) | %resource.descendants().as(uri) | %resource.descendants().as(url))) or descendants().where(reference = '#').exists() or descendants().where(as(canonical) = '#').exists() or descendants().where(as(canonical) = '#').exists()).not()).trace('unmatched', id).empty()}dom-4:If a resource is contained in another resource, it SHALL NOT have a meta.versionId or a meta.lastUpdated {contained.meta.versionId.empty() and contained.meta.lastUpdated.empty()}dom-5:If a resource is contained in another resource, it SHALL NOT have a security label {contained.meta.security.empty()}dom-6:A resource should have narrative for robust management {text.`div`.exists()}prr-1:orderDetail SHALL only be present if code is present {orderDetail.empty() or code.exists()}"
"OktServiceRequest","ServiceRequest.id","ServiceRequest.id","","","",0,1,"","","Y","id {[]} {[]}
","Logical id of this artifact","The logical id of the resource, as used in the URL for the resource. Once assigned, this value never changes.","The only time that a resource does not have an id is when it is being submitted to the server using a create operation.","","","","","","","","",,,,,"",,,,"Resource.id",0,1,"",""
"OktServiceRequest","ServiceRequest.meta","ServiceRequest.meta","","","",0,1,"","","Y","Meta {[]} {[]}
","Metadata about the resource","The metadata about the resource. This is content that is maintained by the infrastructure. Changes to the content might not always be associated with version changes to the resource.","","","","","","","","","",,,,,"",,,,"Resource.meta",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktServiceRequest","ServiceRequest.implicitRules","ServiceRequest.implicitRules","","","",0,1,"","Y","Y","uri {[]} {[]}
","A set of rules under which this content was created","A reference to a set of rules that were followed when the resource was constructed, and which must be understood when processing the content. Often, this is a reference to an implementation guide that defines the special rules along with other profiles etc.","Asserting this rule set restricts the content to be only understood by a limited set of trading partners. This inherently limits the usefulness of the data in the long term. However, the existing health eco-system is highly fractured, and not yet ready to define, collect, and exchange data in a generally computable sense. Wherever possible, implementers and/or specification writers should avoid using this element. Often, when used, the URL is a reference to an implementation guide that defines these special rules as part of it's narrative along with other profiles, value sets, etc.","","","","","","","","",,,,,"",,,,"Resource.implicitRules",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktServiceRequest","ServiceRequest.language","ServiceRequest.language","","","",0,1,"","","","code {[]} {[]}
","Language of the resource content","The base language in which the resource is written.","Language is provided to support indexing and accessibility (typically, services such as text to speech use the language tag). The html language tag in the narrative applies  to the narrative. The language tag on the resource may be used to specify the language of other presentations generated from the data in the resource. Not all the content has to be in the base language. The Resource.language should not be assumed to apply to the narrative automatically. If a language is specified, it should it also be specified on the div element in the html (see rules in HTML5 for information about the relationship between xml:lang and the html lang attribute).","","","","","","","","",,"preferred","A human language.","http://hl7.org/fhir/ValueSet/languages|4.0.1","",,,,"Resource.language",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktServiceRequest","ServiceRequest.text","ServiceRequest.text","","narrative
htmlxhtmldisplay","",0,1,"","","","Narrative {[]} {[]}
","Text summary of the resource, for human interpretation","A human-readable narrative that contains a summary of the resource and can be used to represent the content of the resource to a human. The narrative need not encode all the structured data, but is required to contain sufficient detail to make it ""clinically safe"" for a human to just read the narrative. Resource definitions may define what content should be represented in the narrative to ensure clinical safety.","Contained resources do not have narrative. Resources that are not contained SHOULD have a narrative. In some cases, a resource may only have text with little or no additional discrete data (as long as all minOccurs=1 elements are satisfied).  This may be necessary for data from legacy systems where information is captured as a ""text blob"" or where text is additionally entered raw or narrated and encoded information is added later.","","","","","","","","",,,,,"",,,,"DomainResource.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktServiceRequest","ServiceRequest.contained","ServiceRequest.contained","","inline resources
anonymous resourcescontained resources","",0,*,"","","","Resource {[]} {[]}
","Contained, inline Resources","These resources do not have an independent existence apart from the resource that contains them - they cannot be identified independently, and nor can they have their own independent transaction scope.","This should never be done when the content can be identified properly, as once identification is lost, it is extremely difficult (and context dependent) to restore it again. Contained resources may have profiles and tags In their meta elements, but SHALL NOT have security labels.","","","","","","","","",,,,,"",,,,"DomainResource.contained",0,*,"",""
"OktServiceRequest","ServiceRequest.extension","ServiceRequest.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the resource. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"DomainResource.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OktServiceRequest","ServiceRequest.modifierExtension","ServiceRequest.modifierExtension","","extensions
user content","",0,*,"","Y","","Extension {[]} {[]}
","Extensions that cannot be ignored","May be used to represent additional information that is not part of the basic definition of the resource and that modifies the understanding of the element that contains it and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer is allowed to define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"DomainResource.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OktServiceRequest","ServiceRequest.identifier","ServiceRequest.identifier","","","",0,*,"","","Y","Identifier {[]} {[]}
","Identifiers assigned to this order","Identifiers assigned to this order instance by the orderer and/or the receiver and/or order fulfiller.","The identifier.type element is used to distinguish between the identifiers assigned by the orderer (known as the 'Placer' in HL7 v2) and the producer of the observations in response to the order (known as the 'Filler' in HL7 v2).  For further discussion and examples see the resource notes section below.","","","","","","","","",,,,,"",,,,"ServiceRequest.identifier",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktServiceRequest","ServiceRequest.instantiatesCanonical","ServiceRequest.instantiatesCanonical","","","",0,*,"","","Y","canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/ActivityDefinition|4.0.1], CanonicalType[http://hl7.org/fhir/StructureDefinition/PlanDefinition|4.0.1]]}
","Instantiates FHIR protocol or definition","The URL pointing to a FHIR-defined protocol, guideline, orderset or other definition that is adhered to in whole or in part by this ServiceRequest.","Note: This is a business identifier, not a resource identifier (see [discussion](http://hl7.org/fhir/R4/resource.html#identifiers)).  It is best practice for the identifier to only appear on a single resource instance, however business practices may occasionally dictate that multiple resource instances with the same identifier can exist - possibly even with different resource types.  For example, multiple Patient and a Person resource instance might share the same social insurance number.","","","","","","","","",,,,,"",,,,"ServiceRequest.instantiatesCanonical",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktServiceRequest","ServiceRequest.instantiatesUri","ServiceRequest.instantiatesUri","","","",0,*,"","","Y","uri {[]} {[]}
","Instantiates external protocol or definition","The URL pointing to an externally maintained protocol, guideline, orderset or other definition that is adhered to in whole or in part by this ServiceRequest.","This might be an HTML page, PDF, etc. or could just be a non-resolvable URI identifier.","","","","","","","","",,,,,"",,,,"ServiceRequest.instantiatesUri",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktServiceRequest","ServiceRequest.basedOn","ServiceRequest.basedOn","","fulfills
","",0,*,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/CarePlan|4.0.1], CanonicalType[http://hl7.org/fhir/StructureDefinition/ServiceRequest|4.0.1], CanonicalType[http://hl7.org/fhir/StructureDefinition/MedicationRequest|4.0.1]]}
","What request fulfills","Plan/proposal/order fulfilled by this request.","","","","","","","","","",,,,,"",,,,"ServiceRequest.basedOn",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktServiceRequest","ServiceRequest.replaces","ServiceRequest.replaces","","supersedes
priorrenewed order","",0,*,"","","Y","Reference {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/ServiceRequest|4.0.1]]}
","What request replaces","The request takes the place of the referenced completed or terminated request(s).","","","","","","","","","",,,,,"",,,,"ServiceRequest.replaces",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktServiceRequest","ServiceRequest.requisition","ServiceRequest.requisition","","grouperId
groupIdentifier","",0,1,"","","Y","Identifier {[]} {[]}
","Composite Request ID","A shared identifier common to all service requests that were authorized more or less simultaneously by a single author, representing the composite or group identifier.","Requests are linked either by a ""basedOn"" relationship (i.e. one request is fulfilling another) or by having a common requisition. Requests that are part of the same requisition are generally treated independently from the perspective of changing their state or maintaining them after initial creation.","Some business processes need to know if multiple items were ordered as part of the same ""requisition"" for billing or other purposes.","","","","","","","",,,,,"",,,,"ServiceRequest.requisition",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktServiceRequest","ServiceRequest.status","ServiceRequest.status","","","",1,1,"","Y","Y","code {[]} {[]}
","draft | active | on-hold | revoked | completed | entered-in-error | unknown","The status of the order.","The status is generally fully in the control of the requester - they determine whether the order is draft or active and, after it has been activated, competed, cancelled or suspended. States relating to the activities of the performer are reflected on either the corresponding event (see [Event Pattern](http://hl7.org/fhir/R4/event.html) for general discussion) or using the [Task](http://hl7.org/fhir/R4/task.html) resource.","","","","","","","","",,"required","The status of a service order.","http://hl7.org/fhir/ValueSet/request-status|4.0.1","",,,,"ServiceRequest.status",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktServiceRequest","ServiceRequest.intent","ServiceRequest.intent","","","",1,1,"","Y","Y","code {[]} {[]}
","proposal | plan | directive | order | original-order | reflex-order | filler-order | instance-order | option","Whether the request is a proposal, plan, an original order or a reflex order.","This element is labeled as a modifier because the intent alters when and how the resource is actually applicable.","","","","","","","","",,"required","The kind of service request.","http://hl7.org/fhir/ValueSet/request-intent|4.0.1","",,,,"ServiceRequest.intent",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktServiceRequest","ServiceRequest.category","ServiceRequest.category","","","",2,*,"","","Y","CodeableConcept {[]} {[]}
","Classification of service","A code that classifies the service for searching, sorting and display purposes (e.g. ""Surgical Procedure"").","There may be multiple axis of categorization depending on the context or use case for retrieving or displaying the resource.  The level of granularity is defined by the category concepts in the value set.","Used for filtering what service request are retrieved and displayed.","","","","","","","",,"example","Classification of the requested service.","http://hl7.org/fhir/ValueSet/servicerequest-category|4.0.1","","value:coding}
","",,"closed","ServiceRequest.category",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktServiceRequest","ServiceRequest.category:serviceLevel","ServiceRequest.category","serviceLevel","","",1,1,"","","Y","CodeableConcept {[]} {[]}
","Kode for tjenestenivå","Kode for tjenestenivå","There may be multiple axis of categorization depending on the context or use case for retrieving or displaying the resource.  The level of granularity is defined by the category concepts in the value set.","Used for filtering what service request are retrieved and displayed.","","","","","","","",,"example","Classification of the requested service.","http://hl7.org/fhir/ValueSet/servicerequest-category|4.0.1","",,,,"ServiceRequest.category",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktServiceRequest","ServiceRequest.category:serviceLevel.id","ServiceRequest.category.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"OktServiceRequest","ServiceRequest.category:serviceLevel.extension","ServiceRequest.category.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"OktServiceRequest","ServiceRequest.category:serviceLevel.coding","ServiceRequest.category.coding","","","",0,*,"","","Y","Coding {[]} {[]}
","Code defined by a terminology system","A reference to a code defined by a terminology system.","Codes may be defined very casually in enumerations, or code lists, up to very formal definitions such as SNOMED CT - see the HL7 v3 Core Principles for more information.  Ordering of codings is undefined and SHALL NOT be used to infer meaning. Generally, at most only one of the coding values will be labeled as UserSelected = true.","Allows for alternative encodings within a code system, and translations to other code systems.","","","","","","","",,"required","","http://hl7.no/fhir/ig/okt/ValueSet/OktServiceLevelVs","",,,,"CodeableConcept.coding",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"OktServiceRequest","ServiceRequest.category:serviceLevel.text","ServiceRequest.category.text","","","",0,1,"","","Y","string {[]} {[]}
","Plain text representation of the concept","A human language representation of the concept as seen/selected/uttered by the user who entered the data and/or which represents the intended meaning of the user.","Very often the text is the same as a displayName of one of the codings.","The codes from the terminologies do not always capture the correct meaning with all the nuances of the human using them, or sometimes there is no appropriate code at all. In these cases, the text is used to capture the full meaning of the source.","","","","","","","",,,,,"",,,,"CodeableConcept.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
